text,label,language,source
तपाईंको इन्स्टाग्राम अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न https://सुरक्षित-लगइन.वेब मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
"बधाई छ! तपाईंले रु ५०,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://सुरक्षित-लगइन.वेब",Phishing,NP,chatgpt
बधाई छ! तपाईंले नयाँ आइफोन को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न https://नक्कली-लिङ्क.कम मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ https://सुरक्षित-लगइन.वेब क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको राष्ट्रिय वाणिज्य बैंक खाता ब्लक गरिएको छ। तुरुन्तै [लिङ्क] मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
भोलि बिहान १० बजे हाम्रो मिटिङ तय भएको छ। कृपया समयमा उपस्थित हुनुहोला।,Safe,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको एनआईसी एशिया खाता ब्लक गरिएको छ। तुरुन्तै [लिङ्क] मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
"बधाई छ! तपाईंले रु १,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: http://बैंक-अपडेट.नेट",Phishing,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको फेसबुक अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ https://नक्कली-लिङ्क.कम क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको फेसबुक अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको नेपाल बैंक खाता ब्लक गरिएको छ। तुरुन्तै https://सुरक्षित-लगइन.वेब मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको रिपोर्ट तयार छ। कृपया ड्यासबोर्डमा लगइन गरी हेर्नुहोस्।,Safe,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो https://नक्कली-लिङ्क.कम खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
हामीले तपाईंको प्रतिक्रिया प्राप्त गर्यौं। सुधारका लागि धन्यवाद।,Safe,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न https://नक्कली-लिङ्क.कम मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो [लिङ्क] खोल्नुहोस्।,Phishing,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको गुगल अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको #4768 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ http://बैंक-अपडेट.नेट क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
हाम्रो अफिस अर्को शुक्रबार बिदा हुने जानकारी गराउँदछौं।,Safe,NP,chatgpt
इन्टरनेट सेवा मर्मतका कारण आज राति १२ बजेदेखि २ बजेसम्म सेवा अवरुद्ध हुनेछ।,Safe,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको #5124 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
हाम्रो अफिस अर्को शुक्रबार बिदा हुने जानकारी गराउँदछौं।,Safe,NP,chatgpt
तपाईंको इन्स्टाग्राम अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
नयाँ वेबिनारको लागि दर्ता भएकोमा धन्यवाद। लिङ्क इमेलमा पठाइनेछ।,Safe,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ http://बैंक-अपडेट.नेट क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न https://सुरक्षित-लगइन.वेब मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न [लिङ्क] मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
हाम्रो अफिस अर्को शुक्रबार बिदा हुने जानकारी गराउँदछौं।,Safe,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो https://सुरक्षित-लगइन.वेब खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको #8041 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंको #1076 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
नयाँ वेबिनारको लागि दर्ता भएकोमा धन्यवाद। लिङ्क इमेलमा पठाइनेछ।,Safe,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
इन्टरनेट सेवा मर्मतका कारण आज राति १२ बजेदेखि २ बजेसम्म सेवा अवरुद्ध हुनेछ।,Safe,NP,chatgpt
भोलि बिहान १० बजे हाम्रो मिटिङ तय भएको छ। कृपया समयमा उपस्थित हुनुहोला।,Safe,NP,chatgpt
इन्टरनेट सेवा मर्मतका कारण आज राति १२ बजेदेखि २ बजेसम्म सेवा अवरुद्ध हुनेछ।,Safe,NP,chatgpt
तपाईंको फेसबुक अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको बैंक कार्ड रद्द हुन लागेको छ। नवीकरण गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको रिपोर्ट तयार छ। कृपया ड्यासबोर्डमा लगइन गरी हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको #9998 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
तपाईंको राष्ट्रिय वाणिज्य बैंक खाता ब्लक गरिएको छ। तुरुन्तै [लिङ्क] मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो http://बैंक-अपडेट.नेट खोल्नुहोस्।,Phishing,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको डेलिभरी ठेगाना अपूर्ण छ। सामान प्राप्त गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
इन्टरनेट सेवा मर्मतका कारण आज राति १२ बजेदेखि २ बजेसम्म सेवा अवरुद्ध हुनेछ।,Safe,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://सुरक्षित-लगइन.वेब मा जानुहोस्।,Phishing,NP,chatgpt
भोलि बिहान १० बजे हाम्रो मिटिङ तय भएको छ। कृपया समयमा उपस्थित हुनुहोला।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ http://बैंक-अपडेट.नेट क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
"बधाई छ! तपाईंले रु १,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://नक्कली-लिङ्क.कम",Phishing,NP,chatgpt
हामीले तपाईंको प्रतिक्रिया प्राप्त गर्यौं। सुधारका लागि धन्यवाद।,Safe,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
महत्त्वपूर्ण: तपाईंको बैंक प्रोफाइलमा मोबाइल नम्बर परिवर्तन भएको छ। होइन भने यहाँ http://बैंक-अपडेट.नेट थिच्नुहोस्।,Phishing,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न http://बैंक-अपडेट.नेट मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको खल्ती अकाउन्टमा शंकास्पद लगइन देखियो। यदि यो तपाईं होइन भने यहाँ क्लिक गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
भोलि बिहान १० बजे हाम्रो मिटिङ तय भएको छ। कृपया समयमा उपस्थित हुनुहोला।,Safe,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
नयाँ वेबिनारको लागि दर्ता भएकोमा धन्यवाद। लिङ्क इमेलमा पठाइनेछ।,Safe,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको रिपोर्ट तयार छ। कृपया ड्यासबोर्डमा लगइन गरी हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न https://नक्कली-लिङ्क.कम मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
पासवर्ड रिसेट सफल भयो। यदि तपाईंले यो गर्नुभएको होइन भने हामीलाई सम्पर्क गर्नुहोस्।,Safe,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: [लिङ्क],Phishing,NP,chatgpt
"बधाई छ! तपाईंले रु १,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://नक्कली-लिङ्क.कम",Phishing,NP,chatgpt
तपाईंको रिपोर्ट तयार छ। कृपया ड्यासबोर्डमा लगइन गरी हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
"बधाई छ! तपाईंले रु १,००,००० को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://नक्कली-लिङ्क.कम",Phishing,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो https://सुरक्षित-लगइन.वेब खोल्नुहोस्।,Phishing,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
हाम्रो अफिस अर्को शुक्रबार बिदा हुने जानकारी गराउँदछौं।,Safe,NP,chatgpt
नयाँ सुरक्षा फिचर: आफ्नो खाता सुरक्षित राख्न तुरुन्तै लगइन गर्नुहोस्: http://बैंक-अपडेट.नेट,Phishing,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न http://बैंक-अपडेट.नेट मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न https://नक्कली-लिङ्क.कम मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको बैंक खातामा रकम जम्मा भएको छ। थप विवरण मोबाइल एपमा हेर्नुहोस्।,Safe,NP,chatgpt
तपाईंको डेलिभरी ठेगाना अपूर्ण छ। सामान प्राप्त गर्न http://बैंक-अपडेट.नेट मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको नेपाल बैंक खाता ब्लक गरिएको छ। तुरुन्तै https://सुरक्षित-लगइन.वेब मा गएर केवाइसी (KYC) अपडेट गर्नुहोस्।,Phishing,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न http://बैंक-अपडेट.नेट मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको फेसबुक पासवर्ड परिवर्तन भएको छ। यदि तपाईंले गर्नुभएको होइन भने यहाँ [लिङ्क] क्लिक गरी रिकभर गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
बधाई छ! तपाईंले १० तोला सुन को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
बधाई छ! तपाईंले नयाँ आइफोन को चिठ्ठा जित्नुभएको छ। दाबी गर्न यो फारम भर्नुहोस्: [लिङ्क],Phishing,NP,chatgpt
नयाँ नीति परिवर्तन बारे जानकारी: कृपया हाम्रो वेबसाइटमा विवरणहरू हेर्नुहोस्।,Safe,NP,chatgpt
ई-सेवा (eSewa) बाट महत्त्वपूर्ण सन्देश: तपाईंको वालेटको सीमा सकिएको छ। बढाउन यो http://बैंक-अपडेट.नेट खोल्नुहोस्।,Phishing,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: https://सुरक्षित-लगइन.वेब,Phishing,NP,chatgpt
हाम्रो अफिस अर्को शुक्रबार बिदा हुने जानकारी गराउँदछौं।,Safe,NP,chatgpt
हामीले तपाईंको प्रतिक्रिया प्राप्त गर्यौं। सुधारका लागि धन्यवाद।,Safe,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको #8364 अर्डर सफलतापूर्वक पठाइएको छ। धन्यवाद।,Safe,NP,chatgpt
तपाईंको इमेल इनबक्स भरिएको छ। थप ठाउँ पाउन यहाँ क्लिक गर्नुहोस्: https://नक्कली-लिङ्क.कम,Phishing,NP,chatgpt
वार्षिकोत्सवको अवसरमा हाम्रा सबै ग्राहकहरूलाई १०% छुटको व्यवस्था गरिएको छ।,Safe,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
इन्टरनेट सेवा मर्मतका कारण आज राति १२ बजेदेखि २ बजेसम्म सेवा अवरुद्ध हुनेछ।,Safe,NP,chatgpt
भोलि बिहान १० बजे हाम्रो मिटिङ तय भएको छ। कृपया समयमा उपस्थित हुनुहोला।,Safe,NP,chatgpt
तपाईंको नेटफ्लिक्स सदस्यता समाप्त हुन लागेको छ। भुक्तानी जानकारी अपडेट गर्न [लिङ्क] मा जानुहोस्।,Phishing,NP,chatgpt
तपाईंको इन्स्टाग्राम खातामा प्रतिलिपि अधिकार उल्लंघन भएको छ। अपील गर्न http://बैंक-अपडेट.नेट मा जानुहोस्।,Phishing,NP,chatgpt
राजस्व विभाग: तपाईंको कर फिर्ता (Tax Refund) बाँकी छ। प्राप्त गर्न https://नक्कली-लिङ्क.कम मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
तपाईंको आवेदन प्राप्त भयो। हामी छिट्टै तपाईंलाई सम्पर्क गर्नेछौं।,Safe,NP,chatgpt
सरकारी अनुदानका लागि तपाईं छानिनुभएको छ। आवेदन दिनुहोस्: [लिङ्क],Phishing,NP,chatgpt
तपाईंको पार्सल भन्सारमा रोकिएको छ। जरिवाना तिर्न [लिङ्क] मा क्लिक गर्नुहोस्।,Phishing,NP,chatgpt
यस महिनाको तलब भुक्तानी भइसकेको छ। कृपया आफ्नो पेस्लिप जाँच गर्नुहोस्।,Safe,NP,chatgpt
तपाईंको बिमा प्रिमियम भुक्तानी भएकोमा धन्यवाद।,Safe,NP,chatgpt
नयाँ वेबिनारको लागि दर्ता भएकोमा धन्यवाद। लिङ्क इमेलमा पठाइनेछ।,Safe,NP,chatgpt
तपाईंको खाताको मासिक स्टेटमेन्ट तयार छ। फाइल संलग्न गरिएको छ।,Safe,NP,chatgpt
